ts,open,high,low,close,volume,provenance,sha256
1788735600,0.6,0.6,0.58,0.58,18.49,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788739200,0.58,0.58,0.58,0.58,15.95,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788742800,0.6,0.6,0.58,0.6,24.3,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788746400,0.58,0.58,0.58,0.58,1.58,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788750000,0.58,0.58,0.57,0.57,0.86,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788757200,0.58,0.58,0.58,0.58,0.08,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788760800,0.55,0.56,0.55,0.55,85.23,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788764400,0.55,0.55,0.54,0.54,2.82,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788768000,0.55,0.55,0.54,0.54,17.62,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788771600,0.54,0.54,0.54,0.54,20.81,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788775200,0.57,0.57,0.57,0.57,2.28,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788778800,0.57,0.57,0.57,0.57,8.51,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788786000,0.55,0.55,0.55,0.55,8.81,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788789600,0.58,0.58,0.58,0.58,0.45,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788793200,0.58,0.58,0.58,0.58,1.67,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788796800,0.55,0.55,0.55,0.55,7.97,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788800400,0.54,0.54,0.54,0.54,0.45,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
